DFIRM_ID,FIRM_PAN,PANEL,ST_FIPS,PCOMM,EFF_DATE,PRE_DATE,PANEL_TYP,eff_date,pre_date,county_fips
12017C,12017C0333D,0333,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0334D,0334,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0211D,0211,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0213D,0213,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0212D,0212,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0214D,0214,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0216D,0216,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0218D,0218,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0217D,0217,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0219D,0219,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0354D,0354,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0351D,0351,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0353D,0353,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0352D,0352,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0357D,0357,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0359D,0359,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0356D,0356,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0358D,0358,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0362D,0362,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0364D,0364,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0366D,0366,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0368D,0368,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0367D,0367,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0369D,0369,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0484D,0484,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0481D,0481,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0483D,0483,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0482D,0482,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0479D,0479,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0476D,0476,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0332D,0332,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0331D,0331,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0327D,0327,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0326D,0326,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0095D,0095,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0115D,0115,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0182D,0182,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0466D,0466,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0486D,0486,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0069D,0069,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0455D,0455,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0460D,0460,12,017C,1411689600000.0,253392451200000.0,"Countywide, Not Printed",2014-09-26,9999-09-09,12017
12017C,12017C0395D,0395,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0385D,0385,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0380D,0380,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0505D,0505,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0194D,0194,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0192D,0192,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0309D,0309,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0319D,0319,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0432D,0432,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0434D,0434,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0307D,0307,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0317D,0317,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0389D,0389,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0386D,0386,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0388D,0388,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0387D,0387,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0229D,0229,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0226D,0226,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0228D,0228,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0227D,0227,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0087D,0087,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0089D,0089,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0086D,0086,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0088D,0088,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0202D,0202,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0204D,0204,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0201D,0201,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0203D,0203,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0208D,0208,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0207D,0207,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0209D,0209,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0206D,0206,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0478D,0478,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0477D,0477,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0487D,0487,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0492D,0492,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0491D,0491,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0237D,0237,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0239D,0239,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0236D,0236,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0238D,0238,12,017C,1411689600000.0,253392451200000.0,"Countywide, Panel Printed",2014-09-26,9999-09-09,12017
12017C,12017C0020E,0020,12,017C,1610668800000.0,1538179200000.0,"Countywide, Panel Printed",2021-01-15,2018-09-29,12017
12017C,12017C0135E,0135,12,017C,1610668800000.0,1538179200000.0,"Countywide, Panel Printed",2021-01-15,2018-09-29,12017
12027C,12027C0163D,0163,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0164D,0164,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0257D,0257,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0259D,0259,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0267D,0267,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0276D,0276,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0277D,0277,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0278D,0278,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0279D,0279,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0286D,0286,12,027C,1633564800000.0,253392451200000.0,"Countywide, Panel Printed",2021-10-07,9999-09-09,12027
12027C,12027C0330C,0330,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0335C,0335,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0345C,0345,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0365C,0365,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0355C,0355,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0360C,0360,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0053C,0053,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0054C,0054,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0058C,0058,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0059C,0059,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0043C,0043,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0041C,0041,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0042C,0042,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0044C,0044,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0063C,0063,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0061C,0061,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0062C,0062,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0064C,0064,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0153C,0153,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0151C,0151,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0152C,0152,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0154C,0154,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0158C,0158,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0156C,0156,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0157C,0157,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0159C,0159,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0178C,0178,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0176C,0176,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0177C,0177,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0179C,0179,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0161C,0161,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0162C,0162,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0168C,0168,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0166C,0166,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0167C,0167,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0169C,0169,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0188C,0188,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0186C,0186,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0187C,0187,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0189C,0189,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0283C,0283,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0281C,0281,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0282C,0282,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0284C,0284,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0258C,0258,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0256C,0256,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0266C,0266,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0287C,0287,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0291C,0291,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0292C,0292,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0135C,0135,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0010C,0010,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0020C,0020,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0040C,0040,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0030C,0030,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0035C,0035,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0070C,0070,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0090C,0090,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0080C,0080,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0085C,0085,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0095C,0095,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0115C,0115,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0105C,0105,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0145C,0145,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0185C,0185,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0195C,0195,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0215C,0215,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
12027C,12027C0205C,0205,12,027C,1383696000000.0,253392451200000.0,"Countywide, Panel Printed",2013-11-06,9999-09-09,12027
